"","id","dam","sire"
"2973","UNK at G=HXBX",NA,NA
"2974","UNK at G-12",NA,NA
"2975","UNK at G-16",NA,NA
"2976","UNK at H=BURN",NA,NA
"2977","UNK at H-01",NA,NA
"2978","UNK at I-11",NA,NA
"2979","UNK at K=132",NA,NA
"2980","UNK at K-06",NA,NA
"2981","UNK at K-07",NA,NA
"2982","UNK at K-08",NA,NA
"2983","UNK at K-09",NA,NA
"2984","UNK at K-12",NA,NA
"2985","UNK at L-02",NA,NA
"2986","UNK at L-04",NA,NA
"2987","UNK at L-06",NA,NA
"2988","UNK at L-08",NA,NA
"2989","UNK at M-08",NA,NA
"2990","UNK at M-10",NA,NA
"2991","UNK at M-13",NA,NA
"2992","UNK at M-14",NA,NA
"2993","UNK at O-03",NA,NA
"2994","UNK at O-05",NA,NA
"2995","UNK at P-08",NA,NA
"2996","UNK at P-09",NA,NA
"2997","UNK at P-13",NA,NA
"2998","UNK at Q-04",NA,NA
"2999","UNK at R-03",NA,NA
"3000","UNK at S=70BR",NA,NA
"3001","UNK at S-07",NA,NA
"3002","UNK at T-04",NA,NA
"3003","UNK at T-05",NA,NA
"3004","UNK at U=97",NA,NA
"3005","UNK at U=97BX",NA,NA
"3006","UNK at U=97NW",NA,NA
"3007","UNK at U=MTBW",NA,NA
"3008","W only L (metal) at L-04",NA,NA
"3009","W.Y.",NA,NA
"3010","Y at A-01",NA,NA
"3011","Y at C-05",NA,NA
"3012","Y at E-06",NA,NA
"3013","Y at E-14",NA,NA
"3014","Y at G-01",NA,NA
"3015","Y at G-02",NA,NA
"3016","Y at I-03",NA,NA
"3017","Y at J-01",NA,NA
"3018","Y at J-08",NA,NA
"3019","Y at K-03",NA,NA
"3020","Y at K-14",NA,NA
"3021","Y at L-10",NA,NA
"3022","Y at M-03",NA,NA
"3023","Y at M-06",NA,NA
"3024","Y at M-11",NA,NA
"3025","Y at M-14",NA,NA
"3026","Y at M-16",NA,NA
"3027","Y at S-07",NA,NA
"3028","Y at U=97",NA,NA
"3029","Y/Y. at N-07",NA,NA
"3030","R at D-05_NEST03",NA,NA
"3031","R at D-05_NEST04",NA,NA
"3032","R at H-01_NEST99",NA,NA
"3033","R at I-07_NEST08",NA,NA
"3034","R at I-07_NEST09",NA,NA
"3035","R at I-07_NEST10",NA,NA
"3036","R at J-07_NEST04",NA,NA
"3037","R at L-05_NEST05",NA,NA
"3038","R at P-02_NEST05",NA,NA
"3039","R at U-08_NEST81",NA,NA
"3040","UNB at A-01_NEST00",NA,NA
"3041","UNB at A-01_NEST07",NA,NA
"3042","UNB at A-02_NEST01",NA,NA
"3043","UNB at A-03_NEST90",NA,NA
"3044","UNB at A-05_NEST02",NA,NA
"3045","UNB at A-05_NEST06",NA,NA
"3046","UNB at A-05_NEST07",NA,NA
"3047","UNB at B-02_NEST06",NA,NA
"3048","UNB at B-02_NEST08",NA,NA
"3049","UNB at B-02_NEST78",NA,NA
"3050","UNB at B-02_NEST79",NA,NA
"3051","UNB at B-02_NEST80",NA,NA
"3052","UNB at B-05_NEST82",NA,NA
"3053","UNB at B-05_NEST97",NA,NA
"3054","UNB at B-05_NEST99",NA,NA
"3055","UNB at C-01_NEST96",NA,NA
"3056","UNB at C-03_NEST86",NA,NA
"3057","UNB at C-03_NEST87",NA,NA
"3058","UNB at C-06_NEST82",NA,NA
"3059","UNB at C-08_NEST00",NA,NA
"3060","UNB at C-08_NEST95",NA,NA
"3061","UNB at C-08_NEST96",NA,NA
"3062","UNB at C-08_NEST97",NA,NA
"3063","UNB at C-08_NEST99",NA,NA
"3064","UNB at C-09_NEST96",NA,NA
"3065","UNB at C-10_NEST04",NA,NA
"3066","UNB at C-10_NEST93",NA,NA
"3067","UNB at C-10_NEST99",NA,NA
"3068","UNB at C-13_NEST82",NA,NA
"3069","UNB at D-04_NEST07",NA,NA
"3070","UNB at D-04_NEST08",NA,NA
"3071","UNB at D-04_NEST09",NA,NA
"3072","UNB at D-04_NEST10",NA,NA
"3073","UNB at D-05_NEST01",NA,NA
"3074","UNB at D-05_NEST02",NA,NA
"3075","UNB at E-01_NEST05",NA,NA
"3076","UNB at E-01_NEST06",NA,NA
"3077","UNB at E-01_NEST07",NA,NA
"3078","UNB at E-03_NEST84",NA,NA
"3079","UNB at E-05_NEST81",NA,NA
"3080","UNB at E-06_NEST08",NA,NA
"3081","UNB at E-08_NEST03",NA,NA
"3082","UNB at E-08_NEST04",NA,NA
"3083","UNB at E-10_NEST01",NA,NA
"3084","UNB at E-10_NEST04",NA,NA
"3085","UNB at E-10_NEST96",NA,NA
"3086","UNB at E-10_NEST97",NA,NA
"3087","UNB at E-10_NEST99",NA,NA
"3088","UNB at E-11_NEST10",NA,NA
"3089","UNB at E-12_NEST08",NA,NA
"3090","UNB at E-12_NEST09",NA,NA
"3091","UNB at E-13_NEST83",NA,NA
"3092","UNB at E-13_NEST85",NA,NA
"3093","UNB at F-02_NEST04",NA,NA
"3094","UNB at F-02_NEST05",NA,NA
"3095","UNB at G=HXBX_NEST88",NA,NA
"3096","UNB at G=HXBX_NEST89",NA,NA
"3097","UNB at G-03_NEST85",NA,NA
"3098","UNB at G-03_NEST86",NA,NA
"3099","UNB at G-03_NEST87",NA,NA
"3100","UNB at G-03_NEST88",NA,NA
"3101","UNB at G-05_NEST77",NA,NA
"3102","UNB at G-05_NEST91",NA,NA
"3103","UNB at G-07_NEST93",NA,NA
"3104","UNB at G-09_NEST87",NA,NA
"3105","UNB at G-09_NEST88",NA,NA
"3106","UNB at G-10_NEST82",NA,NA
"3107","UNB at G-10_NEST83",NA,NA
"3108","UNB at G-12_NEST01",NA,NA
"3109","UNB at G-12_NEST78",NA,NA
"3110","UNB at G-13_NEST10",NA,NA
"3111","UNB at G-13_NEST82",NA,NA
"3112","UNB at G-13_NEST83",NA,NA
"3113","UNB at G-13_NEST92",NA,NA
"3114","UNB at G-13_NEST95",NA,NA
"3115","UNB at G-13_NEST96",NA,NA
"3116","UNB at G-13_NEST97",NA,NA
"3117","UNB at G-14_NEST83",NA,NA
"3118","UNB at G-16_NEST02",NA,NA
"3119","UNB at G-16_NEST03",NA,NA
"3120","UNB at G-16_NEST04",NA,NA
"3121","UNB at H-01_NEST91",NA,NA
"3122","UNB at H-01_NEST92",NA,NA
"3123","UNB at H-01_NEST95",NA,NA
"3124","UNB at I=62TP_NEST88",NA,NA
"3125","UNB at I-01_NEST00",NA,NA
"3126","UNB at I-01_NEST01",NA,NA
"3127","UNB at I-01_NEST02",NA,NA
"3128","UNB at I-01_NEST03",NA,NA
"3129","UNB at I-01_NEST04",NA,NA
"3130","UNB at I-03_NEST78",NA,NA
"3131","UNB at I-03_NEST93",NA,NA
"3132","UNB at I-07_NEST99",NA,NA
"3133","UNB at I-08_NEST05",NA,NA
"3134","UNB at I-08_NEST06",NA,NA
"3135","UNB at I-08_NEST07",NA,NA
"3136","UNB at I-08_NEST09",NA,NA
"3137","UNB at I-08_NEST80",NA,NA
"3138","UNB at I-09_NEST01",NA,NA
"3139","UNB at J-06_NEST82",NA,NA
"3140","UNB at J-07_NEST02",NA,NA
"3141","UNB at J-07_NEST78",NA,NA
"3142","UNB at K=132_NEST81",NA,NA
"3143","UNB at K=132_NEST82",NA,NA
"3144","UNB at K=132_NEST83",NA,NA
"3145","UNB at K=132_NEST86",NA,NA
"3146","UNB at K-01_NEST85",NA,NA
"3147","UNB at K-02_NEST96",NA,NA
"3148","UNB at K-03_NEST81",NA,NA
"3149","UNB at K-04_NEST76",NA,NA
"3150","UNB at K-04_NEST77",NA,NA
"3151","UNB at K-04_NEST79",NA,NA
"3152","UNB at K-04_NEST80",NA,NA
"3153","UNB at K-04_NEST84",NA,NA
"3154","UNB at K-04_NEST85",NA,NA
"3155","UNB at K-09_NEST00",NA,NA
"3156","UNB at K-09_NEST01",NA,NA
"3157","UNB at K-09_NEST02",NA,NA
"3158","UNB at K-09_NEST10",NA,NA
"3159","UNB at K-10_NEST82",NA,NA
"3160","UNB at K-10_NEST83",NA,NA
"3161","UNB at K-10_NEST95",NA,NA
"3162","UNB at K-10_NEST96",NA,NA
"3163","UNB at K-11_NEST03",NA,NA
"3164","UNB at K-11_NEST05",NA,NA
"3165","UNB at K-11_NEST09",NA,NA
"3166","UNB at K-11_NEST81",NA,NA
"3167","UNB at K-12_NEST10",NA,NA
"3168","UNB at K-12_NEST99",NA,NA
"3169","UNB at K-13_NEST04",NA,NA
"3170","UNB at K-13_NEST05",NA,NA
"3171","UNB at K-14_NEST06",NA,NA
"3172","UNB at K-14_NEST83",NA,NA
"3173","UNB at K-14_NEST91",NA,NA
"3174","UNB at K-14_NEST92",NA,NA
"3175","UNB at K-14_NEST99",NA,NA
"3176","UNB at L=35_NEST78",NA,NA
"3177","UNB at L=35_NEST89",NA,NA
"3178","UNB at L-01_NEST92",NA,NA
"3179","UNB at L-05_NEST11",NA,NA
"3180","UNB at L-07_NEST01",NA,NA
"3181","UNB at L-08_NEST83",NA,NA
"3182","UNB at L-08_NEST84",NA,NA
"3183","UNB at L-09_NEST99",NA,NA
"3184","UNB at L-10_NEST02",NA,NA
"3185","UNB at L-10_NEST03",NA,NA
"3186","UNB at L-10_NEST77",NA,NA
"3187","UNB at L-12_NEST04",NA,NA
"3188","UNB at L-12_NEST05",NA,NA
"3189","UNB at M-01_NEST03",NA,NA
"3190","UNB at M-01_NEST04",NA,NA
"3191","UNB at M-02_NEST08",NA,NA
"3192","UNB at M-02_NEST81",NA,NA
"3193","UNB at M-02_NEST91",NA,NA
"3194","UNB at M-02_NEST92",NA,NA
"3195","UNB at M-03_NEST91",NA,NA
"3196","UNB at M-03_NEST95",NA,NA
"3197","UNB at M-03_NEST96",NA,NA
"3198","UNB at M-08_NEST04",NA,NA
"3199","UNB at M-08_NEST93",NA,NA
"3200","UNB at M-08_NEST94",NA,NA
"3201","UNB at M-09_NEST81",NA,NA
"3202","UNB at M-09_NEST82",NA,NA
"3203","UNB at M-11_NEST05",NA,NA
"3204","UNB at M-11_NEST84",NA,NA
"3205","UNB at M-11_NEST85",NA,NA
"3206","UNB at M-11_NEST87",NA,NA
"3207","UNB at M-16_NEST06",NA,NA
"3208","UNB at M-16_NEST86",NA,NA
"3209","UNB at M-16_NEST87",NA,NA
"3210","UNB at M-16_NEST88",NA,NA
"3211","UNB at M-16_NEST89",NA,NA
"3212","UNB at M-16_NEST90",NA,NA
"3213","UNB at M-16_NEST91",NA,NA
"3214","UNB at M-16_NEST92",NA,NA
"3215","UNB at N-01_NEST81",NA,NA
"3216","UNB at N-01_NEST85",NA,NA
"3217","UNB at N-03_NEST83",NA,NA
"3218","UNB at N-04_NEST82",NA,NA
"3219","UNB at N-05_NEST77",NA,NA
"3220","UNB at N-05_NEST78",NA,NA
"3221","UNB at N-05_NEST81",NA,NA
"3222","UNB at N-05_NEST92",NA,NA
"3223","UNB at N-06_NEST81",NA,NA
"3224","UNB at N-07_NEST03",NA,NA
"3225","UNB at N-07_NEST04",NA,NA
"3226","UNB at N-07_NEST05",NA,NA
"3227","UNB at N-08_NEST96",NA,NA
"3228","UNB at N-08_NEST99",NA,NA
"3229","UNB at O-01_NEST09",NA,NA
"3230","UNB at O-01_NEST81",NA,NA
"3231","UNB at O-01_NEST82",NA,NA
"3232","UNB at O-01_NEST83",NA,NA
"3233","UNB at O-04_NEST97",NA,NA
"3234","UNB at O-06_NEST80",NA,NA
"3235","UNB at O-06_NEST82",NA,NA
"3236","UNB at O-06_NEST83",NA,NA
"3237","UNB at O-08_NEST05",NA,NA
"3238","UNB at O-09_NEST04",NA,NA
"3239","UNB at P-02_NEST82",NA,NA
"3240","UNB at P-04_NEST81",NA,NA
"3241","UNB at P-04_NEST82",NA,NA
"3242","UNB at P-04_NEST85",NA,NA
"3243","UNB at P-05_NEST80",NA,NA
"3244","UNB at P-05_NEST81",NA,NA
"3245","UNB at P-05_NEST82",NA,NA
"3246","UNB at P-06_NEST02",NA,NA
"3247","UNB at P-09_NEST03",NA,NA
"3248","UNB at P-09_NEST04",NA,NA
"3249","UNB at P-10_NEST86",NA,NA
"3250","UNB at P-10_NEST95",NA,NA
"3251","UNB at Q-01_NEST07",NA,NA
"3252","UNB at Q-02_NEST83",NA,NA
"3253","UNB at Q-02_NEST96",NA,NA
"3254","UNB at Q-02_NEST97",NA,NA
"3255","UNB at Q-03_NEST78",NA,NA
"3256","UNB at Q-03_NEST95",NA,NA
"3257","UNB at Q-03_NEST96",NA,NA
"3258","UNB at Q-03_NEST99",NA,NA
"3259","UNB at Q-04_NEST83",NA,NA
"3260","UNB at Q-06_NEST07",NA,NA
"3261","UNB at Q-07_NEST03",NA,NA
"3262","UNB at Q-07_NEST10",NA,NA
"3263","UNB at Q-08_NEST81",NA,NA
"3264","UNB at Q-09_NEST96",NA,NA
"3265","UNB at Q-10_NEST03",NA,NA
"3266","UNB at Q-10_NEST04",NA,NA
"3267","UNB at Q-10_NEST05",NA,NA
"3268","UNB at Q-10_NEST95",NA,NA
"3269","UNB at Q-10_NEST96",NA,NA
"3270","UNB at Q-10_NEST99",NA,NA
"3271","UNB at Q-12_NEST90",NA,NA
"3272","UNB at R-01_NEST03",NA,NA
"3273","UNB at R-01_NEST04",NA,NA
"3274","UNB at R-01_NEST06",NA,NA
"3275","UNB at R-01_NEST07",NA,NA
"3276","UNB at R-01_NEST08",NA,NA
"3277","UNB at R-01_NEST09",NA,NA
"3278","UNB at R-01_NEST83",NA,NA
"3279","UNB at R-01_NEST95",NA,NA
"3280","UNB at S-05_NEST81",NA,NA
"3281","UNB at S-05_NEST82",NA,NA
"3282","UNB at S-05_NEST83",NA,NA
"3283","UNB at S-05_NEST95",NA,NA
"3284","UNB at S-05_NEST96",NA,NA
"3285","UNB at S-07_NEST87",NA,NA
"3286","UNB at S-50_NEST85",NA,NA
"3287","UNB at T-02_NEST02",NA,NA
"3288","UNB at T-02_NEST03",NA,NA
"3289","UNB at T-02_NEST07",NA,NA
"3290","UNB at T-05_NEST12",NA,NA
"3291","UNB at T-05_NEST87",NA,NA
"3292","UNB at T-05_NEST88",NA,NA
"3293","UNB at T-05_NEST93",NA,NA
"3294","UNB at T-05_NEST94",NA,NA
"3295","UNB at T-05_NEST95",NA,NA
"3296","UNB at T-05_NEST99",NA,NA
"3297","UNB at T-06_NEST87",NA,NA
"3298","UNB at T-06_NEST95",NA,NA
"3299","UNB at U=103_NEST86",NA,NA
"3300","UNB at U=97BX_NEST83",NA,NA
"3301","UNB at U=97BX_NEST89",NA,NA
"3302","UNB at U=97BX_NEST90",NA,NA
"3303","UNB at U-01_NEST07",NA,NA
"3304","UNB at U-01_NEST08",NA,NA
"3305","UNB at U-01_NEST09",NA,NA
"3306","UNB at U-01_NEST10",NA,NA
"3307","UNB at U-03_NEST80",NA,NA
"3308","UNB at U-04_NEST86",NA,NA
"3309","UNB at U-04_NEST88",NA,NA
"3310","UNB at U-04_NEST89",NA,NA
"3311","UNB at U-04_NEST90",NA,NA
"3312","UNB at U-07_NEST91",NA,NA
"3313","UNB at V=126_NEST82",NA,NA
"3314","UNB at V=126_NEST84",NA,NA
"3315","UNB at V=126_NEST85",NA,NA
"3316","UNB at V=28_NEST89",NA,NA
"3317","UNB at V=28_NEST90",NA,NA
"3318","UNB at V=28SP_NEST83",NA,NA
"3319","UNB at V=37PR_NEST93",NA,NA
"3320","UNK at C-04_NEST85",NA,NA
"3321","UNK at D-02_NEST90",NA,NA
"3322","UNK at E-01_NEST99",NA,NA
"3323","UNK at E-08_NEST93",NA,NA
"3324","UNK at E-12_NEST95",NA,NA
"3325","UNK at G=HXBX_NEST87",NA,NA
"3326","UNK at G-12_NEST86",NA,NA
"3327","UNK at K=132_NEST87",NA,NA
"3328","UNK at K-12_NEST07",NA,NA
"3329","UNK at K-12_NEST09",NA,NA
"3330","UNK at L-08_NEST08",NA,NA
"3331","UNK at M-10_NEST03",NA,NA
"3332","UNK at M-10_NEST05",NA,NA
"3333","UNK at M-10_NEST08",NA,NA
"3334","UNK at Q-04_NEST09",NA,NA
"3335","UNK at R-03_NEST86",NA,NA
"3336","UNK at S-07_NEST09",NA,NA
"3337","UNK at T-04_NEST00",NA,NA
"3338","UNK at T-04_NEST85",NA,NA
"3339","UNK at T-05_NEST97",NA,NA
"3340","UNK at U=97BX_NEST85",NA,NA
"3341","0944-05715","0944-02421","0944-02420"
"3342","0944-06300","0944-02421","0944-02420"
"3343","0944-06471","0944-02421","0944-02420"
"3344","0944-06472","0944-02421","0944-02420"
"3345","1034-11940","0944-02421","0944-02420"
"3346","2007_K-05_1","0944-02421","0944-02420"
"3347","2007_K-05_2","0944-02421","0944-02420"
"3348","2009_K-06_1","0944-02421","0944-02420"
"3349","2009_K-06_2","0944-02421","0944-02420"
"3350","2010_K-05_1","0944-02421","0944-02420"
"3351","2010_K-05_2","0944-02421","0944-02420"
"3352","2011_K-06_1","0944-02421","0944-02420"
"3353","2011_K-06_2","0944-02421","0944-02420"
"3354","2017_K-07_2","0944-02421","0944-02420"
"3355","554-56655","0944-02421","0944-02420"
"3356","554-56656","0944-02421","0944-02420"
"3357","0944-05776","0944-05808","0944-05809"
"3358","0944-05777","0944-05808","0944-05809"
"3359","0944-06203","754-10182","0944-06002"
"3360","2012_S-08_1","0944-06069",NA
"3361","2012_S-08_R1","0944-06069",NA
"3362","0944-06345","0944-06072","674-62737"
"3363","2011_L-10_1","0944-06072","674-62737"
"3364","2011_L-10_2","0944-06072","674-62737"
"3365","2012_L-10_2","0944-06072","674-62737"
"3366","2015_G-15_1","0944-06072",NA
"3367","2011_C-04_1","0944-06079","0944-06060"
"3368","2011_C-04_2","0944-06079","0944-06060"
"3369","2011_C-04_3","0944-06079","0944-06060"
"3370","0944-06262","0944-06079","0944-06246"
"3371","0944-06263","0944-06079","0944-06246"
"3372","1034-11932","0944-06079","0944-06246"
"3373","2015_D-06_2","0944-06079","0944-06246"
"3374","554-55637","0944-06079","0944-06246"
"3375","0944-06435","754-10400",NA
"3376","0944-06436","754-10400",NA
"3377","2012_D-06_1","754-10400",NA
"3378","2014_D-06_1","754-10400",NA
"3379","2014_D-06_2","754-10400",NA
"3380","0944-05762","0944-06089","0944-05802"
"3381","0944-05763","0944-06089","0944-05802"
"3382","0944-06387","0944-06218","0944-06223"
"3383","2012_J-07_B","0944-06218","0944-06223"
"3384","0944-06467","0944-06218","0944-06223"
"3385","2013_J-07_2","0944-06218","0944-06223"
"3386","2014_J-07_1","0944-06218","0944-06223"
"3387","2014_J-07_2","0944-06218","0944-06223"
"3388","0944-05639","0944-06227",NA
"3389","0944-05640","0944-06227",NA
"3390","2014_T-04_A","0944-06227",NA
"3391","2014_T-04_B","0944-06227",NA
"3392","2014_D-03_1",NA,"0944-06246"
"3393","0944-05786","1034-12306","0944-06371"
"3394","2016_C-13_2","1034-12306","0944-06371"
"3395","2017_D-07_1","1034-12306","1034-12321"
"3396","1034-12316","1034-12307","1034-12303"
"3397","2016_E-14_1","1034-12307","1034-12303"
"3398","2016_I-12-HP_1","1034-12311","1034-12310"
"3399","2017_I-12-HP_1","1034-12311","1034-12310"
"3400","1976_M-11_3","554-19102",NA
"3401","554-19145","554-19102",NA
"3402","554-19146","554-19102",NA
"3403","554-19142","554-19110",NA
"3404","1976_K-03_1","554-19118",NA
"3405","1976_K-03_2","554-19118",NA
"3406","1976_Q-02_2","554-19119",NA
"3407","554-19149","554-19119",NA
"3408","584-12805","554-19119",NA
"3409","584-12806","554-19119",NA
"3410","584-12850","554-19119",NA
"3411","584-12851","554-19119",NA
"3412","1981_E-02_1","584-01592",NA
"3413","1982_E-02_1","584-01592",NA
"3414","1982_E-02_2","584-01592",NA
"3415","1981_C-06_2","584-01593",NA
"3416","584-09638","584-01593",NA
"3417","1981_M-06_1","584-01600",NA
"3418","1981_M-06_2","584-01600",NA
"3419","584-02183","584-01895",NA
"3420","1985_U-07_1","584-01895",NA
"3421","1985_U-07_2","584-01895",NA
"3422","1983_U-07_1","584-01895","584-12258"
"3423","1986_U-08_1","584-12289",NA
"3424","684-59882","584-12289",NA
"3425","684-59883","584-12289",NA
"3426","1987_M-14_2","584-09632","684-45462"
"3427","684-45725","584-09632","684-45462"
"3428","684-45726","584-09632","684-45462"
"3429","684-59818","584-09632","684-45462"
"3430","714-11266","584-09632","684-45462"
"3431","714-11267","584-09632","684-45462"
"3432","1982_M-11_1","584-09632",NA
"3433","1982_M-11_2","584-09632",NA
"3434","684-45390","584-09632",NA
"3435","684-45391","584-09632",NA
"3436","1981_M-14_1","584-09632",NA
"3437","1986_M-14_2","584-09632",NA
"3438","684-45963","584-09632",NA
"3439","714-10707","584-09632",NA
"3440","714-10708","584-09632",NA
"3441","1983_V=37_1","584-09996","584-02207"
"3442","1983_V=37_2","584-09996","584-02207"
"3443","584-02167","584-09996","584-02207"
"3444","584-02168","584-09996","584-02207"
"3445","714-10807","584-09996",NA
"3446","714-10808","584-09996",NA
"3447","1980_P-08_1","584-12036",NA
"3448","684-45353","584-12081","584-12269"
"3449","684-45354","584-12081","584-12269"
"3450","1984_V=YOGI_2","584-12081","684-45557"
"3451","684-45770","584-12081","684-45557"
"3452","714-10801","584-12081","684-45557"
"3453","1990_V=YOGI_1","584-12081","714-10919"
"3454","1990_V=YOGI_2","584-12081","714-10919"
"3455","714-10959","584-12081","714-10919"
"3456","714-10960","584-12081","714-10919"
"3457","714-11333","584-12081",NA
"3458","714-10837","584-12081",NA
"3459","714-10838","584-12081",NA
"3460","1982_M-16_1","584-12094",NA
"3461","1981_G-02_A","584-12096",NA
"3462","1981_G-02_B","584-12096",NA
"3463","1982_M-06_1","584-12234",NA
"3464","1982_M-06_2","584-12234",NA
"3465","684-45207","584-12234",NA
"3466","684-45208","584-12234",NA
"3467","1988_H=BURN_A","584-12237",NA
"3468","1988_H=BURN_B","584-12237",NA
"3469","1982_I-10_2","584-12237",NA
"3470","1983_I-10_1","584-12237",NA
"3471","1983_I-10_2","584-12237",NA
"3472","584-02178","584-12237",NA
"3473","684-45667","584-12237",NA
"3474","684-45668","584-12237",NA
"3475","684-45772",NA,"584-12269"
"3476","684-45773",NA,"584-12269"
"3477","714-10798",NA,"584-12269"
"3478","714-10799",NA,"584-12269"
"3479","1986_V=NBLB_1",NA,"584-12269"
"3480","1986_V=NBLB_2",NA,"584-12269"
"3481","714-10612","584-12280",NA
"3482","1986_G-07_1","584-12280",NA
"3483","1986_G-07_2","584-12280",NA
"3484","1987_G-07_1","584-12280",NA
"3485","1987_G-07_2","584-12280",NA
"3486","1987_G-07_3","584-12280",NA
"3487","1993_P=CMPST_1","584-12286","714-10948"
"3488","1993_P=CMPST_2","584-12286","714-10948"
"3489","1989_P=CMPST_1","584-12286","G/GyR."
"3490","664-94913","584-12286","G/GyR."
"3491","584-02020","584-12293",NA
"3492","584-02021","584-12293",NA
"3493","584-12880","584-12835",NA
"3494","584-12882","584-12835",NA
"3495","1982_V=11_1","584-12081","584-12864"
"3496","1982_V=11_2","584-12081","584-12864"
"3497","0944-02384","674-62718",NA
"3498","2007_S-08_1","674-62718",NA
"3499","2007_S-08_2","674-62718",NA
"3500","2009_L-01_1","674-62734",NA
"3501","2009_L-01_2","674-62734",NA
"3502","2010_L-01_1","674-62734",NA
"3503","2010_L-01_2","674-62734",NA
"3504","2009_G-08_1",NA,"674-62735"
"3505","2009_G-08_2",NA,"674-62735"
"3506","2010_G-08_1",NA,"674-62735"
"3507","2010_G-08_2",NA,"674-62735"
"3508","2007_L-10_1",NA,"674-62737"
"3509","2007_L-10_2",NA,"674-62737"
"3510","2008_L-10_1",NA,"674-62737"
"3511","2009_L-10_1",NA,"674-62737"
"3512","2009_L-10_2",NA,"674-62737"
"3513","2010_L-10_1",NA,"674-62737"
"3514","2010_L-10_2",NA,"674-62737"
"3515","2008_M-03_1","674-62741",NA
"3516","2008_M-03_2","674-62741",NA
"3517","2007_M-03_1","674-62741",NA
"3518","2007_M-03_2","674-62741",NA
"3519","684-45151","684-45001",NA
"3520","684-45152","684-45001",NA
"3521","1984_P-04_2","684-45019",NA
"3522","684-45797","684-45019",NA
"3523","1983_V=11AN_1","684-45056",NA
"3524","1983_V=11AN_2","684-45056",NA
"3525","684-45771","684-45056",NA
"3526","1989_V=37PR_1","684-45345","714-10556"
"3527","1989_V=37PR_2","684-45345","714-10556"
"3528","1990_V=37PR_1","684-45345","714-10556"
"3529","1990_V=37PR_2","684-45345","714-10556"
"3530","1988_G-15_1","684-45464","684-59937"
"3531","1988_G-15_2","684-45464","684-59937"
"3532","714-10666","684-45480","684-45443"
"3533","714-10667","684-45480","684-45443"
"3534","684-45719","684-45480",NA
"3535","684-45720","684-45480",NA
"3536","1986_U=97N_2","714-10523","684-45504"
"3537","684-59891","714-10523","684-45504"
"3538","684-45996","714-10523","684-45504"
"3539","684-59890","714-10523","684-45504"
"3540","714-11412","714-10523","684-45504"
"3541","714-11413","714-10523","684-45504"
"3542","1984_U=97N_1",NA,"684-45504"
"3543","1984_U=97N_2",NA,"684-45504"
"3544","1984_U=97N_R1",NA,"684-45504"
"3545","1986_M-04_2","684-45523","714-10508"
"3546","1987_M-04_2","684-45523","714-10508"
"3547","684-45958","684-45523","714-10508"
"3548","684-59808","684-45523","714-10508"
"3549","714-10692","684-45523","714-10508"
"3550","714-10693","684-45523","714-10508"
"3551","684-45716","684-45523",NA
"3552","684-45717","684-45523",NA
"3553","1986_K-01_1","684-45528","714-10554"
"3554","1986_K-01_2","684-45528","714-10554"
"3555","684-59768","684-45528","714-10554"
"3556","684-59769","684-45528","714-10554"
"3557","714-11428","714-10851",NA
"3558","714-11429","714-10851",NA
"3559","714-10803","684-45546",NA
"3560","714-10804","684-45546",NA
"3561","714-10777","684-45553",NA
"3562","714-10778","684-45553",NA
"3563","1991_U=MTBE_1","684-45852","714-10548"
"3564","1991_U=MTBE_2","684-45852","714-10548"
"3565","714-10963","684-45852","714-10548"
"3566","714-10964","684-45852","714-10548"
"3567","1985_U=MTBE_2","684-45852",NA
"3568","714-10810","684-45852",NA
"3569","1986_I-12_1","684-45888",NA
"3570","1986_I-12_2","684-45888",NA
"3571","1990_R-01_1","684-59901","684-59964"
"3572","1990_R-01_2","684-59901","684-59964"
"3573","1989_Q-08_2","684-59910","714-11386"
"3574","1990_Q-08_1","684-59910","714-11386"
"3575","1990_Q-08_2","684-59910","714-11386"
"3576","664-94950","684-59910","714-11386"
"3577","714-11128","684-59924","684-45504"
"3578","714-11233","684-59924","684-45504"
"3579","1997_U=97N_1","684-59924","714-10524"
"3580","1997_U=97N_2","684-59924","714-10524"
"3581","1999_U=97N_1","684-59924","714-10524"
"3582","1999_U=97N_2","684-59924","714-10524"
"3583","724-39171","684-59924","714-10524"
"3584","724-39172","684-59924","714-10524"
"3585","764-55159","684-59924","714-10524"
"3586","1990_U=97N_1","684-59924","714-10525"
"3587","714-17261","684-59924","714-10525"
"3588","714-17262","684-59924","714-10525"
"3589","724-39175",NA,"714-10525"
"3590","724-39176",NA,"714-10525"
"3591","1987_U=97W_1",NA,"714-10525"
"3592","1987_U=97W_2",NA,"714-10525"
"3593","1986_R-01_1","714-10546",NA
"3594","1986_R-01_2","714-10546",NA
"3595","714-10764","714-10546",NA
"3596","714-10765","714-10546",NA
"3597","1987_R-01_1","714-10546","684-59964"
"3598","1987_R-01_2","714-10546","684-59964"
"3599","664-94914","714-10546","684-59964"
"3600","664-94915","714-10546","684-59964"
"3601","714-11272","714-10546","684-59964"
"3602","714-11273","714-10546","684-59964"
"3603","1986_V=37_2","714-10551","714-10556"
"3604","1987_V=37_1","714-10551","714-10556"
"3605","1987_V=37_2","714-10551","714-10556"
"3606","1987_V=37_3","714-10551","714-10556"
